created,text,favorited,favoriteCount,replyToSN,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
2016-02-18 19:11:00,"""@ntvuganda: Kizza Besigye has been arrested by Police in Naguru for unclear reasons #UgandaDecides https://t.co/n17GCGQHUc""",False,0,0,False,,7e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",mashanubian,0,False,False,,
2016-02-18 19:10:00,#MuseveniCanBeSensible if stay away from people who make him think he's the only one who can rule #Uganda  #UgandaDecides #UgandaElections,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",steve_ke,0,False,False,,
2016-02-18 19:08:00,#UgandaDecides But these @nbstv  results?? Eeeeee???,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HowAdiaSeesIt,0,False,False,,
2016-02-18 19:11:00,#Ugandadecides is trending more than the American presidential campaigns,False,1,0,False,,7e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",richard_agaba94,0,False,False,,
2016-02-18 19:09:00,#UgandaDecides malaba border this morning,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EduMarxit,0,False,False,,
2016-02-18 19:09:00,"#UgandaDecides Museveni a wise man,  he left #KB votes  untouched and added all the other contestant's votes to his......",False,0,0,False,,7e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",KAshraph,0,False,False,,
2016-02-18 19:10:00,"#UgandaDecides police have sorrounded Imperial Royal Hotel where Dr Besigye is
holding a meeting via @Sudhirntv",False,0,0,False,,7e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Nicktweet2016,1,False,False,,
2016-02-18 19:12:00,#UgandaDecides this ia replica of how H.E @RailaOdinga won 2007 &amp; 2013 General Elections but was rigged out.,False,0,0,False,,7e+17,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?ˆ</a>",Wanyingo,0,False,False,,
2016-02-18 19:13:00,"#UgandaDecides tweets from around the world, but #MuseveniDecides trending in East Africa @Trendsmap https://t.co/XnJwNzAKo6",False,1,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RhiannonCM,10,False,False,,
2016-02-18 19:08:00,#UgandaDecides Waiting with bated breath for the outcome. So far nothing encouraging just the usual tricks.,False,0,0,False,,7e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",SamiaRuth08,0,False,False,,
2016-02-18 19:10:00,"( 1 polling station every 5 seconds) on my time line, in the next 2,333 minutes or 38 hours, the winner could be clear. 2/3 #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RugabaAgaba,0,False,False,,
2016-02-18 19:11:00,.@Keishamaza Apparently the cop was not running - he was mobbed &lt;---real word I heard @Lizabwooli #UgandaDecides,False,0,Keishamaza,False,7e+17,7e+17,21997295.0,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",skaheru,1,False,False,,
2016-02-18 19:09:00,@AfricaHerald @Reuters seems that Besigye was detained but later released as per news reports by AlJazeera #UgandaDecides,False,0,AfricaHerald,False,7e+17,7e+17,1260796818.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MMaroster,0,False,False,,
2016-02-18 19:12:00,@fashion_addict0 @nbstv you knoooowww??? #UgandaDecides,False,1,Fashion_Addict0,False,7e+17,7e+17,467209946.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Darius_Dagger,0,False,False,,
2016-02-18 19:07:00,"@Jude_Mugabi Once we get a truly independent electoral commission, it will make perfect sense. #UgandaDecides #UgandaElections #BesigyeWon",False,0,Jude_Mugabi,False,7e+17,7e+17,712676897.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",henryshaykins,0,False,False,,
2016-02-18 19:08:00,@KagutaMuseveni has power and money  he can do watever he likes unlike for opposition who has non of the two #preticking #ugandadecides,False,0,KagutaMuseveni,False,,7e+17,126955629.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JonathanLutalo,0,False,False,,
2016-02-18 19:11:00,@Keishamaza The POSH house in Naguru that is being used as a police Call Center! Ya Right! #UgandaDecides @RosebellK,False,0,Keishamaza,False,7e+17,7e+17,21997295.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JenifaOchwo,0,False,False,,
2016-02-18 19:12:00,@KiberuJimmy today #UgandaLearntVPN enjoy the online updates #UgandaDecides,False,0,KiberuJimmy,False,7e+17,7e+17,48781234.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnitaTibasaaga,0,False,False,,
2016-02-18 19:11:00,@lizabwooli @nbstv only 16 polling stations are voting tomorrow...#Ugandadecides,False,0,Lizabwooli,False,7e+17,7e+17,121388340.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Xmasanga,1,False,False,,
2016-02-18 19:10:00,@Mizzflav @browniche I too am following from America...praying for a miracle that the Ugandan people's voices are heard #UgandaDecides,False,0,Mizzflav,False,7e+17,7e+17,31365082.0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HillsdaleMom,2,False,False,,
2016-02-18 19:13:00,@nbstv all said and done this na your anchor sounds tired!!! #UgandaDecides.,False,0,nbstv,False,,7e+17,344718893.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yvonnelamwaka,0,False,False,,
2016-02-18 19:12:00,@nbstv claim that they are unable to get results from Kampala or other Besigye strongholds leaves a lot to question. #UgandaDecides,False,1,nbstv,False,,7e+17,344718893.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",smuchope,0,False,False,,
2016-02-18 19:11:00,@ntvuganda @nbstv  #UgandaDecides Is it role of NRM police to take @kizzabesigye1 back home??,False,1,ntvuganda,False,,7e+17,109220563.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",AliEmusoit,2,False,False,,
2016-02-18 19:09:00,@OfwonoOpondo @Charlie_Kemi @KagutaMuseveni @NRMOnline but I thought you guys shut down social media #UgandaDecides,False,0,OfwonoOpondo,False,7e+17,7e+17,572342303.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kneodux,0,False,False,,
2016-02-18 19:07:00,"@ubctvuganda has live stream. you have to start somewhere, ryt! #UgandaDecides",False,0,ubctvuganda,False,,7e+17,360472444.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sekamug,0,False,False,,
2016-02-18 19:09:00,@ugandadecides @bonifacemwangi Kizza Besigye arrested again as Uganda decides https://t.co/zPEARiUlnZ via @tukocom,False,0,UgandaDecides,False,,7e+17,87492035.0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",KevinKevinwaroe,0,False,False,,
2016-02-18 19:12:00,@UrbanTVUganda @ntvuganda @nbstv Let HE @kizzabesigye1 enjoy his freedoms  #UgandaDecides,False,1,UrbanTVUganda,False,,7e+17,359814192.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",AliEmusoit,0,False,False,,
2016-02-18 19:12:00,"10:12PM #ProvisionalResults: Results from 491 of the 28,010 polling stations tallied so far (1.75%) #UgandaDecides https://t.co/6VldnzRkBY",False,4,0,False,,7e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nbstv,9,False,False,,
2016-02-18 19:09:00,495 stations so far and Museveni the incumbent has 64.81%...steady progress. #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SselwangaM,0,False,False,,
2016-02-18 19:09:00,"Abed Bwanika may even win Amama
Mbabazi....ppl are not stupid!! #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Deryk_A_K,0,False,False,,
2016-02-18 19:09:00,After everything Northern Uganda has been through....the rest of us have no authority to comment on any stance they choose #UgandaDecides,False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UGForrestGUMP,3,False,False,,
2016-02-18 19:13:00,All Amama's votes can be counted using abacus –ˆ?–›?–ˆ?–›? #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",princeclins,0,False,False,,
2016-02-18 19:10:00,Am alrdy on th train Rtwt&gt;&gt;&gt;Flw&gt;&gt;&gt;&gt; n lt's #GainWithXtianDela #UgandaDecides #NationalDrinkWineDay #MuseveniDecides https://t.co/rbGhdFk2Rh,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SamuelRonny10,3,False,False,,
2016-02-18 19:08:00,"And that's how they failed mathematics. 
Unless M7s votes have an odd of 17 and KB has an odd of 1
#UgandaDecides https://t.co/dT5tPCiDkQ",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TAhumuza,1,False,False,,
2016-02-18 19:10:00,"As @cobbo3 said, Besigye easily wins the vote. It is the tally that is the issue. Will he win the tally this time? #UgandaDecides #UGDecides",False,11,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bwesigye,26,False,False,,
2016-02-18 19:07:00,"But those northern guys though.. Smh. Hypocrites just. M7 winning in northern Uganda 
#ugandadecides",False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Boogirlx,0,False,False,,
2016-02-18 19:10:00,But wait where's JPAM in all this? #justasking. #UgandaDecides,False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emashoo,3,False,False,,
2016-02-18 19:10:00,"–?∏–??–?∏–??–?∏–??–?∏–??Naamwe laugh...it's funny. Not sure it's true, but still funny. #ugandadecides  https://t.co/atnBMCe2aa",False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lizabwooli,1,False,False,,
2016-02-18 19:11:00,Did sevo buy nbs today hehe it's now another ubc #nbs #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GEOFFREYMPAWU,0,False,False,,
2016-02-18 19:11:00,Done my civic duty #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",josephssekandi,1,False,False,,
2016-02-18 19:09:00,"Don't even bother
#UgandaDecides #MuseveniDecides #Besigye #KerichoDecides https://t.co/TdKcd0sIta",False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KOderoEdmond,1,False,False,,
2016-02-18 19:10:00,Elections #Results #UgandaDecides @BBCAfrica @cctvnewsafrica @Miizflav @thirsty_barman @tonykkent @kenny https://t.co/flMjV62Dp5,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stardjafrika,0,False,False,,
2016-02-18 19:10:00,"ELECTORAL COMMISSION IS WITHHOLDING RESULTS FROM, GULU, MBALE, RUKUNGIRI,, KABALE, SOROTI, JINJA AND OTHER MANY PLACES #ugandadecides",False,0,0,False,,7e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Hello_Titanium,1,False,False,,
2016-02-18 19:11:00,Empathize with Ugandans bt pity Kenyans. What'll be the criteria of picking a lesser thief frm a bunch of jockeying oligarchs #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",orokobernards,0,False,False,,
2016-02-18 19:13:00,"Even butabika hospital didn't vote for m7, kino kika!!!–?∏–??–?∏–??–?∏–??–?∏–??–?∏–??–?∏–?? #UgandaDecides #Election2016 @campusvibeug @UH_HALL @Jude_Mugabi",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nuwapius,0,False,False,,
2016-02-18 19:12:00,Hahaha and join Kyalya in her backcloth #UgandaDecides  https://t.co/ex9pydfV7a,False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",j_agwer9,1,False,False,,
2016-02-18 19:09:00,Heard Yoweri is leading.Followed by Kaguta and Museveni respectively. #UgandaDecides .#MuseveniDecides .,False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MohaBrainee,2,False,False,,
2016-02-18 19:07:00,How can @nbstv even try to predict results now yet some people are slated to vote tomorrow?? #UgandaDecides  https://t.co/SDtT5K8gQw,False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lizabwooli,0,False,False,,
2016-02-18 19:09:00,"I am a Tanzanian, i pledge peace Uganda because i still want to come there and find Club Silk active and all my friends safe–?∏–?? #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CEOat20,0,False,False,,
2016-02-18 19:12:00,I foresee a court case involving the supreme court souly and evoking the constitution of Uganda ... after these elections #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ninsiima98,0,False,False,,
2016-02-18 19:12:00,I knew this would happen. #UgandaDecides  https://t.co/gz63jOhEsA,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MassLeona,0,False,False,,
2016-02-18 19:08:00,I need a political analyst to explain for me Mbabazi's performance in the simplest of terms #UgandaDecides #UgandaElections,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",demusbrian,0,False,False,,
2016-02-18 19:11:00,I still don't understand how JPAM is going forward. Provisional results show he is like MABIRIZI.  #UgandaDecides,False,2,0,False,,7e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",yigavianney,1,False,False,,
2016-02-18 19:18:00,"If Jubilee &amp; Cord are not learning from Uganda how to win an election,then there'll never be an outright winner here.#UgandaDecides",False,0,0,False,,7e+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",GlobalTweep,0,False,False,,
2016-02-18 19:09:00,In Mbale... we have a clear winner #UgandaDecides #UgandaElections #BesigyeWon https://t.co/wKSlLwYvbr,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",henryshaykins,0,False,False,,
2016-02-18 19:10:00,"IN PICTURES: Confusion, anxiety as voting in Uganda delays https://t.co/40rbAfMZIw #UgandaDecides https://t.co/KhIdTt0Ppv",False,0,0,False,,7e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",citizentvkenya,3,False,False,,
2016-02-18 19:11:00,It a right for all citizens to vote#ugandadecides https://t.co/WNBJ36MBNw,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MelvynCruze,0,False,False,,
2016-02-18 19:10:00,"It is a very tight race
1.Yoweri 32%
2.Kaguta 28%
3.Museveni 28%
4. Rest 12%.
#UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MkaleFlani_,0,False,False,,
2016-02-18 19:11:00,It seems sevo is gona get 100% according to NBS t.v. or may be even 200%. #Liars #Biased #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ali_Jbl,2,False,False,,
2016-02-18 19:11:00,Its a two horse race between Mabirizi and Mbabazi #UgandaDecides #UgandaElections,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",demusbrian,2,False,False,,
2016-02-18 19:13:00,Join me in praying for Uganda today! #UgandaDecides https://t.co/mTOQtz4FDR,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pastormattwalk,0,False,False,,
2016-02-18 19:07:00,"JPAM better be listening to ""These hoes ain't loyal.""
They came in 3 digit numbers and his votes are 1 digit numbers 
#UgandaDecides",False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TAhumuza,4,False,False,,
2016-02-18 19:11:00,Kashenyi... Its happening #UgandaDecides #UgandaElections #BesigyeWon https://t.co/uROo2kbgv0,False,1,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",henryshaykins,0,False,False,,
2016-02-18 19:10:00,kiseka mkt besigye: 428 votes Museveni: 1 vote. kiseka mkt guys are looking for 1 guy who voted Museveni #MuseveniDecides #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",2pac_Da_Don,37,False,False,,
2016-02-18 19:07:00,Kizza is leading Museveni by double in two centres. #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kennethbrays,0,False,False,,
2016-02-18 19:11:00,Lol! Things like this make me want to wear sack cloth and all for this country #UgandaDecides  https://t.co/jbWPTJ2pfL,False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elianazaby,1,False,False,,
2016-02-18 19:13:00,Lots of shady shit going on in #UgandaElections right now #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saraijuanaa,0,False,False,,
2016-02-18 19:09:00,Love this! #UgandaDecides  https://t.co/33pWhUIw0g,False,6,0,False,,7e+17,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Winnie_Byanyima,13,False,False,,
2016-02-18 19:08:00,"Mabreezy won some hearts –?∏–ÿè–?∏–ÿè  #UgandaDecides #UgandaElections hahaha not bad really 
#Ugandavotes",False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emy42,0,False,False,,
2016-02-18 19:12:00,meanwhile somewhere in kiruhura.... #UgandaDecides https://t.co/ft4jzVeGZw,False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kalray8,13,False,False,,
2016-02-18 19:09:00,My VPN has glitches. They might as well switch off the Internet. So much for the right to info. #UgandaDecides  https://t.co/vvAu8dh8YP,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tufre80,0,False,False,,
2016-02-18 19:08:00,National Tally centre at Nambole continuing with EC tradition of delays! when do we see them start counting? #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RosebellK,1,False,False,,
2016-02-18 19:09:00,NBS though!!! NTV must be laughing at their performance now. #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Johnie256,4,False,False,,
2016-02-18 19:07:00,"Ndorwa West [PROVISIONAL RESULTS)

Museveni 23,462
Besigye 4,214

#UgandaDecides",False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",campusbeeug,4,False,False,,
2016-02-18 19:08:00,"Now, who is this other #Kiggudu I'm hearing about? #UgandaDecides  https://t.co/YOXqr2w5Ji",False,1,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Paineto2,1,False,False,,
2016-02-18 19:12:00,Now: #UgandaDecides -vote counting by lamp light and phone light (images= @Murorwa &amp; @mutenyo_p ) https://t.co/979vWyBNg6,False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",samirasawlani,9,False,False,,
2016-02-18 19:12:00,"Nti @UgandaEc warns media not to publish provisional results 
But these guys don't give a damn #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angelopeter1906,0,False,False,,
2016-02-18 19:08:00,"Observers 4rm @usmissionuganda still camping at Nakawa,MUBS polling station to see to it that nothing goes amiss #Solidarity #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",penywaru,0,False,False,,
2016-02-18 19:09:00,"Out of the 2098 registered voters in Nakasongola, @KagutaMuseveni gets over 3000 votes. Maybe the cows voted too. #UgandaDecides @BBCAfrica",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nsunicmusic,1,False,False,,
2016-02-18 19:07:00,Pardon us! Natos? What are those? #PeaceFirst #UgandaDecides https://t.co/MsKVRemaSv,False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ncpfug,0,False,False,,
2016-02-18 19:08:00,"Presidential candidate being treated like this, incredible! The contempt of police + those in power! #UgandaDecides  https://t.co/K0w186Znhb",False,1,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fatumaabdulahi,0,False,False,,
2016-02-18 19:11:00,"Provisional Results @ Makindye military barracks
Museveni 273
Besigye 855
Amama Mbabazi 15
Others 0 #UgandaDecides https://t.co/lUuxZPI7a5",False,5,0,False,,7e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",933kfm,18,False,False,,
2016-02-18 19:12:00,Results from different constituencies have started  coming through. We shall update as and when we get them. #UgandaDecides,False,4,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Parliament_UG,4,False,False,,
2016-02-18 19:11:00,Saturday is indeed squeaky bum time..3/3 #UgandaDecides #UgandaElections,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RugabaAgaba,0,False,False,,
2016-02-18 19:07:00,Strong wind blows away ballot papers? #UgandaDecides in Apac,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManuelaPacuthoM,0,False,False,,
2016-02-18 19:08:00,"Teargas,Arrests,Delay of ballot boxes,Pre-marked ballot papers and many more things as #UgandaDecides but now it is #MuseveniDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdikadirAdenKE,0,False,False,,
2016-02-18 19:12:00,Thanks for sharing your #TrueResults #UgandaDecides #Topowa  https://t.co/mkogNJKSFF,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mojo_jules,0,False,False,,
2016-02-18 19:11:00,"The role of media is not to declare results, but to monitor and I hope EC knows that. #UgandaDecides  https://t.co/xjapfCyn1m",False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kofiemeritus,1,False,False,,
2016-02-18 19:13:00,Their voting says so man. #MuseveniDecides #UgandaDecides #GainWithXtianDela @democracyis cc @MatsangaDr  https://t.co/OG0iieoaCn,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",patric_mutwiri,1,False,False,,
2016-02-18 19:07:00,There are other benefits to being a crime preventer. You too are welcome to join #PeaceFirst #UgandaDecides https://t.co/iWWZ9YOXNa,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ncpfug,0,False,False,,
2016-02-18 19:08:00,There's something not adding about provisional results that @ntvuganda and @nbstv are reading out #UgandaDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Elirri,1,False,False,,
2016-02-18 19:11:00,These provisional results are going to lead to....... #UgandaDecides https://t.co/lrTzGubNbu,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GabrielIguma,0,False,False,,
2016-02-18 19:11:00,This hashtag #UgandaDecides is losing it....it's supposed to #MuseveniDecides,False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MkaleFlani_,0,False,False,,
2016-02-18 19:08:00,This internet struggle just got realest.I just realised I have not been on watsap since 5 or so.I guess I need a new hack app #ugandadecides,False,2,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",quirkything,2,False,False,,
2016-02-18 19:08:00,Those watching &amp; hopping btn relevant TV stations which station has given you the best #UgandaDecides coverage btn @nbstv &amp; @ntvuganda,False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",claregorgeous,1,False,False,,
2016-02-18 19:09:00,"Uganda is home to 28,000 polling stations. If on average, every minute I get results of 12 polling stations, 1/3 #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RugabaAgaba,0,False,False,,
2016-02-18 19:10:00,Ugandan presidential challenger Kizza Besigye released https://t.co/7t7sQN3S3Z #UgandaDecides #BesigyeArrested https://t.co/WU2k6u6ayD,False,2,0,False,,7e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CapitalFMKenya,11,False,False,,
2016-02-18 19:07:00,What are #Besigye's chances of winning #UgandaDecides?,False,0,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ArchieHenry2,0,False,False,,
2016-02-18 19:11:00,What happened to NBS? I thought they got brilliant chaps in there. They can't add 1+1? #UgandaDecides,False,2,0,False,,7e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FryingPun,0,False,False,,
2016-02-18 19:12:00,"When Besigye wins in a barracks, doesn't  that say something about our security organs that is contrary to what we believe. #UgandaDecides",False,1,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManuelaPacuthoM,3,False,False,,
2016-02-18 19:11:00,"Why is @mildredtuhaise only reading Nakaseke, is it her home town and wants to see how her siblings voted? @nbstv #UgandaDecides",False,0,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lcmuha,1,False,False,,
2016-02-18 19:07:00,"Someone is lying, almost all polls say KB is ahead, NBS says M7 is leading by 30%. You people should make up your minds! #UgandaDecides",False,4,0,False,,7e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NoirEnBlanca,3,False,False,,
